-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 12/31/2020 through 01/01/2022 
Location: Latitude  0.8018   Longitude 127.9988 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 293.87 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M     MERRA-2 Wind Direction at 50 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,WS10M,WD10M,WS50M,WD50M
2021,10,23,8,1.22,241.3,1.27,241.22
2021,10,23,9,1.35,209.54,1.41,209.12
2021,10,23,10,1.85,193.68,1.97,194.2
2021,10,23,11,2.28,192.85,2.46,193.42
2021,10,23,12,2.6,202.47,2.78,202.46
2021,10,23,13,2.97,215.49,3.18,215.1
2021,10,23,14,3.35,226.13,3.56,225.44
2021,10,23,15,3.61,233.8,3.82,232.99
2021,10,23,16,3.74,239.04,3.95,238.36
2021,10,23,17,3.64,243.22,3.9,242.66
2021,10,23,18,2.66,249.17,3.52,248.79
2021,10,23,19,1.97,258.56,2.99,258.25
2021,10,23,20,1.7,272.1,2.5,271.79
2021,10,23,21,1.57,289.52,2.2,289.72
2021,10,23,22,1.59,306.59,2.22,307.56
2021,10,23,23,1.74,320.1,2.47,321.03
2021,10,24,0,1.91,326.18,2.76,327.03
2021,10,24,1,2.07,327.03,3.02,327.67
2021,10,24,2,2.24,327.25,3.31,327.92
2021,10,24,3,2.28,328.87,3.36,329.68
2021,10,24,4,2.13,333.43,3.05,334.03
2021,10,24,5,1.94,339.23,2.71,339.95
2021,10,24,6,1.79,344.33,2.46,345.26
2021,10,24,7,1.82,350.09,2.32,350.89
2021,10,24,8,2.1,357.22,2.21,358.79
2021,10,24,9,2.06,4.35,2.16,5.4
2021,10,24,10,1.94,4.84,2.02,5.09
2021,10,24,11,1.83,359.27,1.88,359.29
2021,10,24,12,1.86,352.28,1.9,351.97
2021,10,24,13,2.07,346.44,2.11,346.27
2021,10,24,14,2.28,342.68,2.31,342.48
2021,10,24,15,2.44,343.6,2.46,343.41
2021,10,24,16,2.54,346.69,2.59,346.55
2021,10,24,17,2.53,350.39,2.61,350.37
2021,10,24,18,2.18,354.86,2.56,355.09
2021,10,24,19,1.66,0.27,2.41,0.56
2021,10,24,20,1.53,6.73,2.28,7.08
2021,10,24,21,1.52,12.75,2.25,13.07
2021,10,24,22,1.56,15.43,2.24,15.59
2021,10,24,23,1.61,14.04,2.28,14.27
2021,10,25,0,1.66,8.93,2.33,9.24
2021,10,25,1,1.71,2.61,2.41,2.97
2021,10,25,2,1.77,0.0,2.47,0.18
2021,10,25,3,1.75,3.59,2.39,3.94
2021,10,25,4,1.61,14.04,2.17,14.39
2021,10,25,5,1.61,28.43,2.15,28.71
2021,10,25,6,1.76,39.97,2.4,40.38
2021,10,25,7,2.07,46.23,2.62,46.21
2021,10,25,8,2.7,51.94,2.87,51.97
2021,10,25,9,3.04,59.29,3.2,59.3
2021,10,25,10,3.35,64.75,3.49,64.7
2021,10,25,11,3.56,67.43,3.67,67.36
2021,10,25,12,3.69,70.22,3.78,70.33
2021,10,25,13,3.77,74.12,3.85,74.33
2021,10,25,14,3.88,77.92,3.95,78.13
2021,10,25,15,3.96,81.49,4.04,81.56
2021,10,25,16,3.94,85.0,4.06,85.04
2021,10,25,17,3.85,88.03,4.07,88.02
2021,10,25,18,3.41,90.0,4.3,90.0
2021,10,25,19,3.26,90.0,4.63,89.81
2021,10,25,20,3.32,89.19,4.85,88.89
2021,10,25,21,3.19,87.75,4.82,87.4
2021,10,25,22,2.96,86.22,4.61,85.91
2021,10,25,23,2.75,83.32,4.27,83.07
2021,10,26,0,2.6,79.26,3.93,79.11
2021,10,26,1,2.51,74.67,3.71,74.5
2021,10,26,2,2.5,70.49,3.66,70.44
2021,10,26,3,2.48,68.6,3.61,68.54
2021,10,26,4,2.47,69.68,3.57,69.66
2021,10,26,5,2.48,74.08,3.57,73.99
2021,10,26,6,2.55,81.17,3.68,80.96
2021,10,26,7,2.88,83.78,3.84,83.58
2021,10,26,8,3.69,84.65,3.96,84.56
2021,10,26,9,3.92,86.46,4.15,86.33
2021,10,26,10,4.02,85.99,4.21,85.96
2021,10,26,11,3.98,85.04,4.13,85.01
2021,10,26,12,3.96,85.02,4.07,84.93
2021,10,26,13,3.97,86.39,4.04,86.23
2021,10,26,14,3.96,87.52,4.02,87.44
2021,10,26,15,3.92,88.4,3.97,88.31
2021,10,26,16,3.84,90.12,3.92,90.11
2021,10,26,17,3.71,92.05,3.85,92.1
2021,10,26,18,3.19,94.22,3.8,94.36
2021,10,26,19,2.69,96.51,3.81,96.6
2021,10,26,20,2.6,96.74,3.76,96.8
2021,10,26,21,2.5,95.75,3.71,95.79
2021,10,26,22,2.36,94.18,3.61,94.09
2021,10,26,23,2.24,92.79,3.47,92.71
2021,10,27,0,2.09,92.79,3.17,92.54
2021,10,27,1,1.98,94.52,2.93,94.28
2021,10,27,2,1.94,97.18,2.82,96.69
2021,10,27,3,1.84,97.34,2.6,96.91
2021,10,27,4,1.7,96.6,2.36,96.09
2021,10,27,5,1.59,96.5,2.17,96.2
2021,10,27,6,1.72,100.49,2.36,100.3
2021,10,27,7,2.59,107.89,3.24,107.39
2021,10,27,8,3.8,111.34,4.06,110.98
2021,10,27,9,4.17,111.76,4.44,111.69
2021,10,27,10,4.24,111.98,4.49,112.19
2021,10,27,11,4.19,111.34,4.41,111.71
2021,10,27,12,4.08,110.38,4.27,110.89
2021,10,27,13,3.98,109.36,4.15,109.7
2021,10,27,14,4.01,109.6,4.15,109.9
2021,10,27,15,4.13,111.42,4.28,111.55
2021,10,27,16,4.26,113.23,4.43,113.26
2021,10,27,17,4.23,113.87,4.47,113.83
2021,10,27,18,3.55,112.27,4.39,112.14
2021,10,27,19,2.98,108.48,4.28,108.3
2021,10,27,20,2.81,103.34,4.2,103.13
2021,10,27,21,2.66,98.44,4.1,98.22
2021,10,27,22,2.5,93.77,3.87,93.58
2021,10,27,23,2.28,88.63,3.45,88.32
2021,10,28,0,2.11,80.85,3.1,80.7
2021,10,28,1,2.13,76.63,3.06,76.57
2021,10,28,2,2.41,83.66,3.54,83.66
2021,10,28,3,2.68,89.83,4.02,89.89
2021,10,28,4,2.76,90.32,4.14,90.32
2021,10,28,5,2.8,89.04,4.19,89.04
2021,10,28,6,2.84,89.21,4.25,89.26
2021,10,28,7,3.12,90.29,4.31,90.42
2021,10,28,8,4.12,91.74,4.46,91.81
2021,10,28,9,4.4,94.58,4.68,94.79
2021,10,28,10,4.51,97.26,4.75,97.46
2021,10,28,11,4.31,98.64,4.52,98.96
2021,10,28,12,4.03,97.35,4.19,97.62
2021,10,28,13,3.92,93.89,4.05,94.09
2021,10,28,14,3.94,90.11,4.07,90.0
2021,10,28,15,4.01,85.19,4.14,84.91
2021,10,28,16,4.1,80.79,4.25,80.49
2021,10,28,17,4.16,75.99,4.43,75.6
2021,10,28,18,3.46,72.26,4.63,71.93
2021,10,28,19,3.19,68.77,4.82,68.6
2021,10,28,20,3.16,66.1,4.84,66.0
2021,10,28,21,3.07,63.89,4.78,63.81
2021,10,28,22,3.01,61.18,4.7,60.96
2021,10,28,23,3.0,57.68,4.67,57.51
2021,10,29,0,3.03,54.55,4.73,54.34
2021,10,29,1,3.08,52.11,4.79,51.95
2021,10,29,2,3.09,50.12,4.81,49.87
2021,10,29,3,3.09,49.41,4.77,49.18
2021,10,29,4,3.1,50.82,4.77,50.58
2021,10,29,5,3.16,53.84,4.85,53.57
2021,10,29,6,3.19,59.23,4.91,58.94
2021,10,29,7,3.53,64.97,4.82,64.47
2021,10,29,8,4.38,69.89,4.76,69.45
2021,10,29,9,4.42,73.78,4.71,73.43
2021,10,29,10,4.31,76.17,4.55,75.89
2021,10,29,11,4.12,77.07,4.31,76.9
2021,10,29,12,4.06,74.81,4.22,74.86
2021,10,29,13,4.1,71.46,4.24,71.63
2021,10,29,14,4.16,69.32,4.28,69.58
2021,10,29,15,4.23,69.22,4.36,69.46
2021,10,29,16,4.26,71.73,4.43,72.01
2021,10,29,17,4.19,75.19,4.44,75.23
2021,10,29,18,3.5,80.24,4.43,80.55
2021,10,29,19,3.08,85.92,4.52,86.03
2021,10,29,20,3.06,88.53,4.66,88.46
2021,10,29,21,3.04,88.67,4.76,88.5
2021,10,29,22,3.0,86.86,4.73,86.59
2021,10,29,23,2.95,83.76,4.66,83.46
2021,10,30,0,2.97,79.25,4.7,78.97
2021,10,30,1,2.96,73.62,4.68,73.32
2021,10,30,2,3.0,68.78,4.74,68.51
2021,10,30,3,3.07,65.65,4.83,65.34
2021,10,30,4,3.13,64.4,4.92,64.21
2021,10,30,5,3.11,65.5,4.84,65.3
2021,10,30,6,2.88,66.7,4.36,66.56
2021,10,30,7,2.56,67.58,3.9,67.28
2021,10,30,8,3.1,64.34,3.4,63.96
2021,10,30,9,2.81,58.08,2.95,57.66
2021,10,30,10,2.35,51.87,2.45,51.34
2021,10,30,11,1.98,39.4,2.07,39.17
2021,10,30,12,2.2,24.29,2.28,24.46
2021,10,30,13,2.48,19.29,2.57,19.54
2021,10,30,14,2.57,18.76,2.67,18.97
2021,10,30,15,2.49,16.56,2.58,16.52
2021,10,30,16,2.31,11.92,2.4,12.04
2021,10,30,17,2.1,8.76,2.2,8.99
2021,10,30,18,1.56,4.02,2.02,3.77
2021,10,30,19,1.32,355.26,1.97,354.99
2021,10,30,20,1.36,348.04,2.01,347.86
2021,10,30,21,1.46,341.27,2.13,341.17
2021,10,30,22,1.64,336.73,2.41,336.68
2021,10,30,23,1.74,331.59,2.56,331.56
2021,10,31,0,1.66,327.13,2.36,327.31
2021,10,31,1,1.55,323.82,2.15,323.88
2021,10,31,2,1.58,323.47,2.16,323.55
2021,10,31,3,1.63,326.16,2.24,326.09
2021,10,31,4,1.58,334.2,2.16,334.55
2021,10,31,5,1.54,346.24,2.1,346.69
2021,10,31,6,1.44,5.93,1.94,6.24
2021,10,31,7,1.53,29.45,2.02,29.74
2021,10,31,8,2.08,48.81,2.19,49.04
2021,10,31,9,2.37,63.94,2.46,64.41
2021,10,31,10,2.47,79.26,2.5,80.3
2021,10,31,11,2.58,90.69,2.59,92.08
2021,10,31,12,2.3,101.58,2.31,102.91
2021,10,31,13,1.76,114.63,1.79,116.23
2021,10,31,14,1.21,140.76,1.24,141.9
2021,10,31,15,0.99,183.6,1.03,183.9
2021,10,31,16,1.07,226.77,1.11,226.42
2021,10,31,17,1.46,259.17,1.5,258.92
2021,10,31,18,1.57,281.76,2.01,282.36
2021,10,31,19,1.72,296.45,2.57,296.57
2021,10,31,20,1.98,304.38,3.0,304.81
2021,10,31,21,2.07,309.17,3.14,309.44
2021,10,31,22,1.93,308.77,2.88,309.17
2021,10,31,23,1.66,302.72,2.35,303.06
2021,11,1,0,1.42,287.24,1.93,287.41
2021,11,1,1,1.31,266.59,1.75,266.42
2021,11,1,2,1.32,248.14,1.76,247.77
2021,11,1,3,1.4,231.79,1.89,231.04
2021,11,1,4,1.61,217.92,2.21,217.4
2021,11,1,5,1.84,210.92,2.57,210.7
2021,11,1,6,2.0,209.66,2.83,209.39
2021,11,1,7,2.39,208.91,2.98,208.65
2021,11,1,8,2.9,206.77,3.04,206.37
2021,11,1,9,2.83,208.19,2.94,207.86
2021,11,1,10,2.58,213.79,2.69,213.51
2021,11,1,11,2.35,222.17,2.45,221.89
2021,11,1,12,2.3,231.07,2.4,230.82
2021,11,1,13,2.32,236.42,2.42,235.9
2021,11,1,14,2.29,236.42,2.4,236.0
2021,11,1,15,2.14,230.49,2.26,230.19
2021,11,1,16,1.89,220.99,1.99,220.87
2021,11,1,17,1.76,213.41,1.85,213.29
2021,11,1,18,1.49,216.03,1.72,216.14
2021,11,1,19,1.15,232.43,1.57,231.65
2021,11,1,20,1.11,257.04,1.57,256.17
2021,11,1,21,1.23,276.58,1.77,276.34
2021,11,1,22,1.38,287.41,2.03,287.25
2021,11,1,23,1.51,293.12,2.23,293.33
2021,11,2,0,1.58,297.07,2.32,297.0
2021,11,2,1,1.54,299.17,2.25,299.15
2021,11,2,2,1.45,301.81,2.07,301.89
2021,11,2,3,1.37,304.78,1.9,304.8
2021,11,2,4,1.24,308.1,1.67,308.16
2021,11,2,5,1.06,315.9,1.37,315.92
2021,11,2,6,0.78,326.47,0.98,326.69
2021,11,2,7,0.55,1.61,0.66,1.36
2021,11,2,8,0.76,56.8,0.78,56.78
2021,11,2,9,1.15,81.05,1.19,81.28
2021,11,2,10,1.53,92.64,1.55,92.89
2021,11,2,11,1.9,102.61,1.9,102.61
2021,11,2,12,2.21,112.85,2.2,113.2
2021,11,2,13,2.27,122.49,2.26,122.87
2021,11,2,14,2.22,134.43,2.23,134.86
2021,11,2,15,2.08,148.7,2.09,149.22
2021,11,2,16,2.1,166.02,2.14,166.47
2021,11,2,17,2.17,179.38,2.26,180.0
2021,11,2,18,1.8,184.99,2.35,185.35
2021,11,2,19,1.51,186.54,2.24,186.41
2021,11,2,20,1.33,184.04,1.94,184.15
2021,11,2,21,1.08,176.68,1.48,176.37
2021,11,2,22,0.83,159.0,1.07,158.12
2021,11,2,23,0.73,125.39,0.92,123.96
2021,11,3,0,0.86,101.51,1.11,100.12
2021,11,3,1,1.07,95.04,1.39,94.2
2021,11,3,2,1.13,92.39,1.46,91.84
2021,11,3,3,1.22,89.63,1.59,88.87
2021,11,3,4,1.55,96.95,2.06,96.32
2021,11,3,5,2.06,106.51,2.85,106.1
2021,11,3,6,2.39,113.54,3.37,113.18
2021,11,3,7,2.41,116.73,3.61,116.51
2021,11,3,8,3.45,117.96,3.83,117.61
2021,11,3,9,3.9,118.46,4.14,118.02
2021,11,3,10,3.9,116.15,4.12,115.74
2021,11,3,11,3.68,113.79,3.87,113.2
2021,11,3,12,3.43,110.13,3.6,109.54
2021,11,3,13,3.32,105.02,3.47,104.47
2021,11,3,14,3.37,99.88,3.52,99.34
2021,11,3,15,3.43,94.96,3.57,94.64
2021,11,3,16,3.5,91.28,3.65,91.1
2021,11,3,17,3.46,88.45,3.66,88.41
2021,11,3,18,2.83,87.31,3.61,87.27
2021,11,3,19,2.39,87.37,3.57,87.24
2021,11,3,20,2.23,86.79,3.41,86.72
2021,11,3,21,2.03,84.47,3.09,84.33
2021,11,3,22,1.74,78.84,2.59,78.69
2021,11,3,23,1.48,73.39,2.14,73.02
2021,11,4,0,1.42,80.17,2.01,80.17
2021,11,4,1,1.68,98.58,2.44,98.65
2021,11,4,2,1.88,107.68,2.77,107.57
2021,11,4,3,1.84,107.59,2.66,107.64
2021,11,4,4,1.96,107.35,2.85,107.19
2021,11,4,5,2.15,109.49,3.16,109.33
2021,11,4,6,2.2,112.82,3.21,112.63
2021,11,4,7,2.25,113.36,2.96,113.12
2021,11,4,8,2.4,108.2,2.53,107.76
2021,11,4,9,2.3,95.07,2.41,94.66
2021,11,4,10,2.55,83.66,2.65,83.4
2021,11,4,11,2.98,80.64,3.07,80.49
2021,11,4,12,3.5,82.94,3.61,82.91
2021,11,4,13,3.99,85.06,4.13,85.01
2021,11,4,14,4.15,84.16,4.31,83.87
2021,11,4,15,4.05,79.45,4.23,78.92
2021,11,4,16,3.95,74.4,4.16,73.85
2021,11,4,17,3.72,71.11,4.11,70.57
2021,11,4,18,2.84,71.57,4.0,71.32
2021,11,4,19,2.47,74.03,3.83,73.64
2021,11,4,20,2.31,74.32,3.58,73.9
2021,11,4,21,2.11,69.42,3.21,69.05
2021,11,4,22,1.9,57.42,2.8,57.2
2021,11,4,23,1.82,40.47,2.63,40.18
2021,11,5,0,2.01,33.75,2.91,33.73
2021,11,5,1,2.15,40.29,3.15,40.28
2021,11,5,2,2.2,50.04,3.23,50.0
2021,11,5,3,2.19,55.01,3.22,54.88
2021,11,5,4,2.18,56.99,3.17,56.66
2021,11,5,5,2.13,58.64,3.06,58.38
2021,11,5,6,1.99,62.93,2.78,62.79
2021,11,5,7,1.78,72.12,2.32,71.32
2021,11,5,8,1.82,85.07,1.91,84.85
2021,11,5,9,1.61,97.82,1.69,97.45
2021,11,5,10,1.53,100.91,1.61,100.93
2021,11,5,11,1.5,98.09,1.57,98.9
2021,11,5,12,1.45,93.71,1.49,95.11
2021,11,5,13,1.63,84.21,1.64,86.19
2021,11,5,14,1.9,77.16,1.9,79.11
2021,11,5,15,2.11,73.18,2.1,74.67
2021,11,5,16,2.28,72.0,2.28,73.06
2021,11,5,17,2.42,70.81,2.49,71.11
2021,11,5,18,2.19,67.82,2.59,67.85
2021,11,5,19,1.9,63.86,2.68,63.88
2021,11,5,20,1.84,59.95,2.75,59.87
2021,11,5,21,1.84,57.66,2.81,57.72
2021,11,5,22,1.8,56.65,2.77,56.49
2021,11,5,23,1.75,54.82,2.66,54.68
2021,11,6,0,1.66,50.92,2.45,50.68
2021,11,6,1,1.57,42.37,2.24,42.31
2021,11,6,2,1.5,32.7,2.1,32.57
2021,11,6,3,1.36,33.51,1.85,33.49
2021,11,6,4,1.17,51.76,1.56,51.52
2021,11,6,5,1.2,75.33,1.59,74.87
2021,11,6,6,1.35,86.67,1.79,86.24
2021,11,6,7,1.51,91.48,1.95,90.92
2021,11,6,8,2.06,97.21,2.15,96.69
2021,11,6,9,2.28,104.27,2.35,104.04
2021,11,6,10,2.31,110.58,2.37,110.64
2021,11,6,11,2.2,121.77,2.24,122.3
2021,11,6,12,1.98,133.88,2.02,135.16
2021,11,6,13,1.82,149.04,1.86,150.85
2021,11,6,14,1.74,164.41,1.79,166.63
2021,11,6,15,1.67,177.85,1.73,180.0
2021,11,6,16,1.65,185.98,1.72,187.84
2021,11,6,17,1.36,191.57,1.43,193.28
2021,11,6,18,0.84,193.52,1.01,194.79
2021,11,6,19,0.42,205.14,0.58,207.26
2021,11,6,20,0.17,256.61,0.23,260.22
2021,11,6,21,0.38,339.72,0.48,337.17
2021,11,6,22,0.59,339.18,0.76,338.42
2021,11,6,23,0.67,334.33,0.85,333.2
2021,11,7,0,0.79,327.88,1.01,327.67
2021,11,7,1,0.94,326.58,1.2,326.93
2021,11,7,2,1.03,329.93,1.33,330.42
2021,11,7,3,1.04,345.23,1.35,345.24
2021,11,7,4,1.04,8.62,1.34,8.7
2021,11,7,5,1.06,35.44,1.37,35.23
2021,11,7,6,1.18,62.93,1.55,62.66
2021,11,7,7,1.51,80.44,1.96,80.12
2021,11,7,8,2.28,95.11,2.38,94.51
2021,11,7,9,2.52,108.43,2.6,108.22
2021,11,7,10,2.49,119.95,2.55,120.18
2021,11,7,11,2.2,125.89,2.24,126.19
2021,11,7,12,1.89,122.83,1.91,123.5
2021,11,7,13,1.87,111.54,1.88,112.42
2021,11,7,14,2.16,104.24,2.18,104.93
2021,11,7,15,2.64,98.68,2.68,99.22
2021,11,7,16,3.1,93.76,3.19,93.93
2021,11,7,17,3.45,91.43,3.67,91.46
2021,11,7,18,3.13,89.29,3.99,89.33
2021,11,7,19,2.95,88.03,4.21,87.98
2021,11,7,20,2.96,85.91,4.39,85.81
2021,11,7,21,2.97,84.26,4.54,84.17
2021,11,7,22,2.94,82.82,4.58,82.75
2021,11,7,23,2.92,81.85,4.6,81.8
2021,11,8,0,2.82,82.05,4.46,82.14
2021,11,8,1,2.69,82.81,4.2,82.85
2021,11,8,2,2.56,81.57,3.94,81.56
2021,11,8,3,2.52,80.19,3.79,80.03
2021,11,8,4,2.54,76.82,3.79,76.65
2021,11,8,5,2.59,73.91,3.87,73.58
2021,11,8,6,2.6,71.62,3.87,71.27
2021,11,8,7,2.5,69.53,3.87,69.19
2021,11,8,8,3.39,67.51,3.95,67.34
2021,11,8,9,4.05,67.44,4.38,67.33
2021,11,8,10,4.48,67.86,4.78,67.71
2021,11,8,11,4.8,68.23,5.11,68.02
2021,11,8,12,4.96,68.0,5.26,67.74
2021,11,8,13,4.83,66.38,5.1,66.14
2021,11,8,14,4.58,64.53,4.82,64.27
2021,11,8,15,4.29,62.31,4.52,62.06
2021,11,8,16,3.84,61.87,4.08,61.62
2021,11,8,17,3.37,63.55,3.67,63.16
2021,11,8,18,2.51,68.23,3.49,68.03
2021,11,8,19,2.3,71.38,3.56,71.05
2021,11,8,20,2.36,74.08,3.66,73.89
2021,11,8,21,2.38,75.55,3.66,75.43
2021,11,8,22,2.36,78.17,3.62,78.3
2021,11,8,23,2.37,80.69,3.6,80.89
2021,11,9,0,2.3,83.38,3.46,83.77
2021,11,9,1,2.3,86.11,3.4,86.58
2021,11,9,2,2.35,88.86,3.47,89.23
2021,11,9,3,2.42,90.74,3.59,91.0
2021,11,9,4,2.63,92.22,3.94,92.5
2021,11,9,5,2.86,94.85,4.32,94.98
2021,11,9,6,3.11,98.37,4.76,98.4
2021,11,9,7,3.53,102.53,5.2,102.41
2021,11,9,8,5.11,104.8,5.66,104.55
2021,11,9,9,5.5,105.4,5.95,105.29
2021,11,9,10,5.59,107.07,5.97,107.13
2021,11,9,11,5.55,112.34,5.89,112.69
2021,11,9,12,5.42,120.23,5.7,120.75
2021,11,9,13,5.0,128.41,5.22,129.24
2021,11,9,14,4.19,133.49,4.35,134.64
2021,11,9,15,3.57,138.19,3.7,139.54
2021,11,9,16,3.17,140.1,3.28,141.57
2021,11,9,17,2.75,138.57,2.88,139.84
2021,11,9,18,1.78,130.38,2.38,130.87
2021,11,9,19,1.32,113.82,1.91,114.37
2021,11,9,20,1.23,90.36,1.69,90.0
2021,11,9,21,1.22,65.74,1.63,65.03
2021,11,9,22,1.28,45.25,1.71,44.44
2021,11,9,23,1.43,27.96,1.94,27.8
2021,11,10,0,1.62,17.12,2.21,17.09
2021,11,10,1,1.75,9.25,2.41,9.34
2021,11,10,2,1.85,3.38,2.57,3.66
2021,11,10,3,1.87,5.52,2.58,6.09
2021,11,10,4,1.79,27.91,2.45,28.52
2021,11,10,5,2.01,54.33,2.81,54.63
2021,11,10,6,2.18,65.45,3.09,65.64
2021,11,10,7,2.18,69.04,3.24,69.25
2021,11,10,8,2.97,71.42,3.22,71.74
2021,11,10,9,3.04,71.75,3.21,72.14
2021,11,10,10,2.85,66.45,3.01,67.09
2021,11,10,11,2.84,57.36,2.99,58.26
2021,11,10,12,3.28,54.61,3.45,55.41
2021,11,10,13,3.82,55.92,4.02,56.5
2021,11,10,14,4.17,57.56,4.39,57.95
2021,11,10,15,4.33,57.97,4.57,58.43
2021,11,10,16,4.37,56.08,4.67,56.47
2021,11,10,17,4.01,52.28,4.73,52.45
2021,11,10,18,3.33,48.99,4.92,49.18
2021,11,10,19,3.32,45.48,5.14,45.68
2021,11,10,20,3.3,43.66,5.15,43.77
2021,11,10,21,3.15,41.68,4.91,41.78
2021,11,10,22,2.95,39.51,4.6,39.83
2021,11,10,23,2.77,35.58,4.27,35.84
2021,11,11,0,2.69,30.74,4.15,30.96
2021,11,11,1,2.78,27.07,4.29,27.17
2021,11,11,2,2.91,24.43,4.52,24.53
2021,11,11,3,2.99,23.55,4.66,23.86
2021,11,11,4,3.0,26.3,4.65,26.57
2021,11,11,5,2.97,31.02,4.56,31.27
2021,11,11,6,2.88,38.27,4.34,38.35
2021,11,11,7,2.69,47.23,4.06,47.18
2021,11,11,8,3.45,57.21,3.8,57.09
2021,11,11,9,3.4,67.15,3.61,67.05
2021,11,11,10,3.24,74.93,3.41,75.01
2021,11,11,11,3.16,81.89,3.3,81.97
2021,11,11,12,3.06,80.15,3.19,80.28
2021,11,11,13,3.0,73.64,3.13,73.92
2021,11,11,14,3.11,67.56,3.27,67.79
2021,11,11,15,3.14,68.09,3.31,68.4
2021,11,11,16,3.25,71.48,3.43,71.69
2021,11,11,17,3.24,75.19,3.59,75.24
2021,11,11,18,2.51,78.13,3.69,78.26
2021,11,11,19,2.4,76.64,3.76,76.77
2021,11,11,20,2.46,73.75,3.82,73.86
2021,11,11,21,2.51,70.72,3.87,70.8
2021,11,11,22,2.54,68.49,3.89,68.69
2021,11,11,23,2.53,68.1,3.85,68.18
2021,11,12,0,2.48,68.6,3.73,68.76
2021,11,12,1,2.46,68.74,3.68,69.1
2021,11,12,2,2.42,70.22,3.61,70.5
2021,11,12,3,2.33,71.26,3.43,71.4
2021,11,12,4,2.32,73.15,3.37,73.29
2021,11,12,5,2.31,74.32,3.33,74.2
2021,11,12,6,2.31,74.27,3.29,74.32
2021,11,12,7,2.33,73.87,3.27,74.04
2021,11,12,8,2.99,72.18,3.21,72.45
2021,11,12,9,3.05,71.33,3.24,71.74
2021,11,12,10,3.16,69.59,3.32,70.2
2021,11,12,11,3.22,67.73,3.37,68.67
2021,11,12,12,3.3,64.29,3.43,65.19
2021,11,12,13,3.5,60.4,3.6,61.04
2021,11,12,14,3.69,58.87,3.78,59.3
2021,11,12,15,3.76,57.57,3.85,57.92
2021,11,12,16,3.7,55.67,3.82,55.66
2021,11,12,17,3.53,52.83,3.79,52.54
2021,11,12,18,2.77,49.35,3.69,49.2
2021,11,12,19,2.4,46.85,3.61,46.75
2021,11,12,20,2.33,46.9,3.58,46.77
2021,11,12,21,2.27,48.91,3.5,48.71
2021,11,12,22,2.16,51.76,3.29,51.66
2021,11,12,23,2.01,55.45,2.96,55.3
2021,11,13,0,1.94,59.71,2.8,59.5
2021,11,13,1,1.98,60.2,2.86,60.14
2021,11,13,2,2.06,59.63,2.96,59.71
2021,11,13,3,2.11,58.96,3.02,59.06
2021,11,13,4,2.13,59.58,3.04,59.54
2021,11,13,5,2.22,59.73,3.15,59.62
2021,11,13,6,2.22,61.81,3.14,61.9
2021,11,13,7,2.26,64.41,3.19,64.44
2021,11,13,8,3.03,66.94,3.23,67.35
2021,11,13,9,3.04,69.37,3.17,69.96
2021,11,13,10,2.91,72.83,3.02,73.95
2021,11,13,11,2.76,76.08,2.86,77.71
2021,11,13,12,2.64,73.5,2.71,75.32
2021,11,13,13,2.52,68.36,2.57,70.46
2021,11,13,14,2.5,65.84,2.53,67.48
2021,11,13,15,2.42,64.93,2.45,66.46
2021,11,13,16,2.47,65.95,2.52,67.17
2021,11,13,17,2.43,69.12,2.53,69.94
2021,11,13,18,1.77,70.36,2.45,71.22
2021,11,13,19,1.56,69.48,2.27,70.07
2021,11,13,20,1.4,64.15,1.92,64.69
2021,11,13,21,1.19,46.33,1.55,46.43
2021,11,13,22,1.21,16.91,1.56,16.53
2021,11,13,23,1.39,359.68,1.83,359.27
2021,11,14,0,1.41,3.81,1.85,3.38
2021,11,14,1,1.26,26.57,1.62,26.57
2021,11,14,2,1.23,50.43,1.58,50.41
2021,11,14,3,1.29,53.13,1.67,53.56
2021,11,14,4,1.28,44.75,1.65,44.81
2021,11,14,5,1.12,37.03,1.42,37.18
2021,11,14,6,0.97,29.05,1.21,28.88
2021,11,14,7,0.85,22.78,1.05,22.36
2021,11,14,8,0.86,22.86,0.9,22.54
2021,11,14,9,0.7,44.55,0.71,45.0
2021,11,14,10,0.73,91.23,0.75,95.36
2021,11,14,11,1.03,120.66,1.09,125.06
2021,11,14,12,1.23,138.34,1.32,142.45
2021,11,14,13,1.61,147.08,1.69,150.71
2021,11,14,14,2.08,149.11,2.15,151.85
2021,11,14,15,2.35,155.48,2.41,157.09
2021,11,14,16,2.48,160.31,2.56,161.12
2021,11,14,17,2.33,160.84,2.45,161.05
2021,11,14,18,1.63,145.93,2.17,144.08
2021,11,14,19,1.58,118.72,2.4,118.4
2021,11,14,20,1.89,104.38,2.89,104.86
2021,11,14,21,2.16,97.69,3.32,98.38
2021,11,14,22,2.38,94.72,3.66,95.02
2021,11,14,23,2.52,94.62,3.88,94.96
2021,11,15,0,2.39,98.85,3.72,98.95
2021,11,15,1,2.19,105.08,3.44,105.43
