-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 12/31/2011 through 01/01/2021 
Location: Latitude  1.7523   Longitude 127.9942 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 37.91 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
CLRSKY_SFC_SW_DWN     CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
SZA                   CERES SYN1deg Solar Zenith Angle (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,SZA
2018,2,27,9,454.41,632.67,49.2
2018,2,27,10,643.35,827.38,34.78
2018,2,27,11,802.3,959.6,21.09
2018,2,27,12,733.79,1006.35,11.25
2018,2,27,13,785.35,984.08,15.95
2018,2,27,14,603.6,883.8,28.79
2018,2,27,15,455.57,714.58,43.01
2018,2,27,16,302.05,490.9,57.59
2018,2,27,17,114.83,238.85,72.3
2018,2,27,18,17.96,28.48,86.4
2018,2,27,19,0.0,0.0,-999.0
2018,2,27,20,0.0,0.0,-999.0
2018,2,27,21,0.0,0.0,-999.0
2018,2,27,22,0.0,0.0,-999.0
2018,2,27,23,0.0,0.0,-999.0
2018,2,28,0,0.0,0.0,-999.0
2018,2,28,1,0.0,0.0,-999.0
2018,2,28,2,0.0,0.0,-999.0
2018,2,28,3,0.0,0.0,-999.0
2018,2,28,4,0.0,0.0,-999.0
2018,2,28,5,0.0,0.0,-999.0
2018,2,28,6,0.0,0.0,-999.0
2018,2,28,7,130.51,146.05,77.95
2018,2,28,8,342.66,388.38,63.77
2018,2,28,9,537.83,627.92,49.09
2018,2,28,10,670.91,822.25,34.65
2018,2,28,11,818.11,953.27,20.89
2018,2,28,12,802.58,1007.45,10.91
2018,2,28,13,819.3,983.98,15.76
2018,2,28,14,738.05,882.65,28.71
2018,2,28,15,234.66,711.6,42.98
2018,2,28,16,82.5,487.02,57.59
2018,2,28,17,41.23,234.77,72.32
2018,2,28,18,13.25,27.33,86.42
2018,2,28,19,0.0,0.0,-999.0
2018,2,28,20,0.0,0.0,-999.0
2018,2,28,21,0.0,0.0,-999.0
2018,2,28,22,0.0,0.0,-999.0
2018,2,28,23,0.0,0.0,-999.0
2018,3,1,0,0.0,0.0,-999.0
2018,3,1,1,0.0,0.0,-999.0
2018,3,1,2,0.0,0.0,-999.0
2018,3,1,3,0.0,0.0,-999.0
2018,3,1,4,0.0,0.0,-999.0
2018,3,1,5,0.0,0.0,-999.0
2018,3,1,6,7.05,3.42,89.42
2018,3,1,7,112.62,137.35,78.46
2018,3,1,8,319.36,388.7,63.69
2018,3,1,9,458.86,630.73,48.99
2018,3,1,10,457.66,826.2,34.51
2018,3,1,11,492.49,957.3,20.68
2018,3,1,12,327.23,1013.2,10.56
2018,3,1,13,174.21,989.2,15.57
2018,3,1,14,207.64,886.83,28.64
2018,3,1,15,182.16,715.73,42.95
2018,3,1,16,131.66,491.0,57.59
2018,3,1,17,55.4,238.62,72.34
2018,3,1,18,16.62,28.15,86.45
2018,3,1,19,0.0,0.0,-999.0
2018,3,1,20,0.0,0.0,-999.0
2018,3,1,21,0.0,0.0,-999.0
2018,3,1,22,0.0,0.0,-999.0
2018,3,1,23,0.0,0.0,-999.0
2018,3,2,0,0.0,0.0,-999.0
2018,3,2,1,0.0,0.0,-999.0
2018,3,2,2,0.0,0.0,-999.0
2018,3,2,3,0.0,0.0,-999.0
2018,3,2,4,0.0,0.0,-999.0
2018,3,2,5,0.0,0.0,-999.0
2018,3,2,6,6.73,3.52,89.41
2018,3,2,7,102.05,136.85,78.39
2018,3,2,8,316.77,386.77,63.6
2018,3,2,9,536.19,625.85,48.89
2018,3,2,10,650.52,822.08,34.37
2018,3,2,11,699.38,954.58,20.48
2018,3,2,12,663.62,977.62,10.23
2018,3,2,13,541.86,954.5,15.39
2018,3,2,14,376.6,854.55,28.58
2018,3,2,15,193.91,686.62,42.93
2018,3,2,16,115.27,463.3,57.59
2018,3,2,17,33.93,216.77,72.36
2018,3,2,18,11.94,24.62,86.47
2018,3,2,19,0.0,0.0,-999.0
2018,3,2,20,0.0,0.0,-999.0
2018,3,2,21,0.0,0.0,-999.0
2018,3,2,22,0.0,0.0,-999.0
2018,3,2,23,0.0,0.0,-999.0
2018,3,3,0,0.0,0.0,-999.0
2018,3,3,1,0.0,0.0,-999.0
2018,3,3,2,0.0,0.0,-999.0
2018,3,3,3,0.0,0.0,-999.0
2018,3,3,4,0.0,0.0,-999.0
2018,3,3,5,0.0,0.0,-999.0
2018,3,3,6,5.55,3.58,89.39
2018,3,3,7,47.15,132.7,78.32
2018,3,3,8,144.52,382.02,63.52
2018,3,3,9,255.72,622.12,48.78
2018,3,3,10,287.37,818.55,34.23
2018,3,3,11,399.77,950.08,20.27
2018,3,3,12,430.84,1006.0,9.88
2018,3,3,13,401.43,980.88,15.22
2018,3,3,14,396.7,877.45,28.52
2018,3,3,15,351.63,704.45,42.91
2018,3,3,16,219.21,477.58,57.6
2018,3,3,17,112.41,225.8,72.39
2018,3,3,18,19.12,25.65,86.49
2018,3,3,19,0.0,0.0,-999.0
2018,3,3,20,0.0,0.0,-999.0
2018,3,3,21,0.0,0.0,-999.0
2018,3,3,22,0.0,0.0,-999.0
2018,3,3,23,0.0,0.0,-999.0
2018,3,4,0,0.0,0.0,-999.0
2018,3,4,1,0.0,0.0,-999.0
2018,3,4,2,0.0,0.0,-999.0
2018,3,4,3,0.0,0.0,-999.0
2018,3,4,4,0.0,0.0,-999.0
2018,3,4,5,0.0,0.0,-999.0
2018,3,4,6,6.93,3.55,89.37
2018,3,4,7,125.38,128.73,78.25
2018,3,4,8,365.22,375.08,63.43
2018,3,4,9,569.22,614.1,48.68
2018,3,4,10,764.1,807.08,34.1
2018,3,4,11,884.32,940.58,20.08
2018,3,4,12,821.43,994.9,9.55
2018,3,4,13,726.74,973.0,15.05
2018,3,4,14,743.76,871.77,28.46
2018,3,4,15,529.5,701.88,42.91
2018,3,4,16,309.66,477.73,57.61
2018,3,4,17,135.12,228.0,72.41
2018,3,4,18,21.32,25.92,86.52
2018,3,4,19,0.0,0.0,-999.0
2018,3,4,20,0.0,0.0,-999.0
2018,3,4,21,0.0,0.0,-999.0
2018,3,4,22,0.0,0.0,-999.0
2018,3,4,23,0.0,0.0,-999.0
2018,3,5,0,0.0,0.0,-999.0
2018,3,5,1,0.0,0.0,-999.0
2018,3,5,2,0.0,0.0,-999.0
2018,3,5,3,0.0,0.0,-999.0
2018,3,5,4,0.0,0.0,-999.0
2018,3,5,5,0.0,0.0,-999.0
2018,3,5,6,5.57,4.0,89.35
2018,3,5,7,66.46,144.3,78.18
2018,3,5,8,209.09,398.45,63.34
2018,3,5,9,388.4,638.35,48.57
2018,3,5,10,623.84,832.55,33.96
2018,3,5,11,741.23,962.98,19.88
2018,3,5,12,749.04,1019.73,9.21
2018,3,5,13,705.27,997.0,14.91
2018,3,5,14,626.8,896.48,28.41
2018,3,5,15,396.54,725.25,42.9
2018,3,5,16,277.79,501.17,57.62
2018,3,5,17,139.3,246.58,72.45
2018,3,5,18,20.19,28.92,86.55
2018,3,5,19,0.0,0.0,-999.0
2018,3,5,20,0.0,0.0,-999.0
2018,3,5,21,0.0,0.0,-999.0
2018,3,5,22,0.0,0.0,-999.0
2018,3,5,23,0.0,0.0,-999.0
2018,3,6,0,0.0,0.0,-999.0
2018,3,6,1,0.0,0.0,-999.0
2018,3,6,2,0.0,0.0,-999.0
2018,3,6,3,0.0,0.0,-999.0
2018,3,6,4,0.0,0.0,-999.0
2018,3,6,5,0.0,0.0,-999.0
2018,3,6,6,6.63,4.27,89.33
2018,3,6,7,109.23,151.4,78.1
2018,3,6,8,357.22,407.05,63.26
2018,3,6,9,574.9,646.65,48.47
2018,3,6,10,705.24,840.12,33.83
2018,3,6,11,839.75,968.95,19.69
2018,3,6,12,710.65,1008.98,8.88
2018,3,6,13,787.73,984.92,14.76
2018,3,6,14,647.09,882.8,28.38
2018,3,6,15,449.91,710.98,42.9
2018,3,6,16,244.7,485.75,57.65
2018,3,6,17,87.56,234.33,72.48
2018,3,6,18,17.31,26.42,86.58
2018,3,6,19,0.0,0.0,-999.0
2018,3,6,20,0.0,0.0,-999.0
2018,3,6,21,0.0,0.0,-999.0
2018,3,6,22,0.0,0.0,-999.0
2018,3,6,23,0.0,0.0,-999.0
2018,3,7,0,0.0,0.0,-999.0
2018,3,7,1,0.0,0.0,-999.0
2018,3,7,2,0.0,0.0,-999.0
2018,3,7,3,0.0,0.0,-999.0
2018,3,7,4,0.0,0.0,-999.0
2018,3,7,5,0.0,0.0,-999.0
2018,3,7,6,6.89,4.38,89.3
2018,3,7,7,117.93,149.7,78.03
2018,3,7,8,353.59,407.58,63.16
2018,3,7,9,575.98,650.67,48.37
2018,3,7,10,764.28,846.5,33.7
2018,3,7,11,903.49,976.25,19.5
2018,3,7,12,890.84,1023.05,8.54
2018,3,7,13,883.49,996.65,14.62
2018,3,7,14,812.04,892.67,28.34
2018,3,7,15,518.41,718.88,42.9
2018,3,7,16,319.69,492.52,57.67
2018,3,7,17,136.73,237.95,72.52
2018,3,7,18,20.86,26.83,86.61
2018,3,7,19,0.0,0.0,-999.0
2018,3,7,20,0.0,0.0,-999.0
2018,3,7,21,0.0,0.0,-999.0
2018,3,7,22,0.0,0.0,-999.0
2018,3,7,23,0.0,0.0,-999.0
2018,3,8,0,0.0,0.0,-999.0
2018,3,8,1,0.0,0.0,-999.0
2018,3,8,2,0.0,0.0,-999.0
2018,3,8,3,0.0,0.0,-999.0
2018,3,8,4,0.0,0.0,-999.0
2018,3,8,5,0.0,0.0,-999.0
2018,3,8,6,6.67,4.42,89.29
2018,3,8,7,111.03,149.98,77.95
2018,3,8,8,319.98,405.92,63.08
2018,3,8,9,532.95,648.08,48.26
2018,3,8,10,720.79,842.77,33.57
2018,3,8,11,819.85,972.42,19.31
2018,3,8,12,784.91,1011.42,8.22
2018,3,8,13,816.33,985.73,14.5
2018,3,8,14,709.01,881.05,28.31
2018,3,8,15,555.48,706.17,42.91
2018,3,8,16,324.91,477.27,57.7
2018,3,8,17,131.32,224.27,72.55
2018,3,8,18,22.58,24.45,86.64
2018,3,8,19,0.0,0.0,-999.0
2018,3,8,20,0.0,0.0,-999.0
2018,3,8,21,0.0,0.0,-999.0
2018,3,8,22,0.0,0.0,-999.0
2018,3,8,23,0.0,0.0,-999.0
2018,3,9,0,0.0,0.0,-999.0
2018,3,9,1,0.0,0.0,-999.0
2018,3,9,2,0.0,0.0,-999.0
2018,3,9,3,0.0,0.0,-999.0
2018,3,9,4,0.0,0.0,-999.0
2018,3,9,5,0.0,0.0,-999.0
2018,3,9,6,6.79,4.4,89.27
2018,3,9,7,98.13,144.38,77.88
2018,3,9,8,313.95,400.23,62.99
2018,3,9,9,533.9,643.6,48.16
2018,3,9,10,693.88,841.25,33.45
2018,3,9,11,818.49,973.25,19.13
2018,3,9,12,837.38,1008.05,7.89
2018,3,9,13,830.9,983.2,14.39
2018,3,9,14,782.48,878.48,28.29
2018,3,9,15,627.06,704.05,42.92
2018,3,9,16,402.8,477.9,57.73
2018,3,9,17,182.58,225.3,72.59
2018,3,9,18,25.27,24.52,86.67
2018,3,9,19,0.0,0.0,-999.0
2018,3,9,20,0.0,0.0,-999.0
2018,3,9,21,0.0,0.0,-999.0
2018,3,9,22,0.0,0.0,-999.0
2018,3,9,23,0.0,0.0,-999.0
2018,3,10,0,0.0,0.0,-999.0
2018,3,10,1,0.0,0.0,-999.0
2018,3,10,2,0.0,0.0,-999.0
2018,3,10,3,0.0,0.0,-999.0
2018,3,10,4,0.0,0.0,-999.0
2018,3,10,5,0.0,0.0,-999.0
2018,3,10,6,7.06,4.7,89.24
2018,3,10,7,121.14,150.65,77.79
2018,3,10,8,356.94,408.0,62.9
2018,3,10,9,583.06,650.85,48.05
2018,3,10,10,785.05,847.38,33.32
2018,3,10,11,876.38,978.95,18.96
2018,3,10,12,892.05,1031.17,7.58
2018,3,10,13,903.52,1005.33,14.28
2018,3,10,14,769.87,899.6,28.27
2018,3,10,15,614.91,724.73,42.94
2018,3,10,16,412.82,495.8,57.76
2018,3,10,17,185.33,238.77,72.64
2018,3,10,18,25.8,26.27,86.7
2018,3,10,19,0.0,0.0,-999.0
2018,3,10,20,0.0,0.0,-999.0
2018,3,10,21,0.0,0.0,-999.0
2018,3,10,22,0.0,0.0,-999.0
2018,3,10,23,0.0,0.0,-999.0
2018,3,11,0,0.0,0.0,-999.0
2018,3,11,1,0.0,0.0,-999.0
2018,3,11,2,0.0,0.0,-999.0
2018,3,11,3,0.0,0.0,-999.0
2018,3,11,4,0.0,0.0,-999.0
2018,3,11,5,0.0,0.0,-999.0
2018,3,11,6,7.1,4.88,89.22
2018,3,11,7,144.06,153.1,77.71
2018,3,11,8,392.3,411.25,62.81
2018,3,11,9,637.16,654.05,47.95
2018,3,11,10,820.99,849.05,33.2
2018,3,11,11,908.88,978.9,18.79
2018,3,11,12,928.29,1026.65,7.27
2018,3,11,13,882.65,1000.45,14.2
2018,3,11,14,801.87,894.9,28.27
2018,3,11,15,606.8,720.42,42.95
2018,3,11,16,380.19,492.55,57.79
2018,3,11,17,165.05,236.6,72.68
2018,3,11,18,23.8,25.75,86.73
2018,3,11,19,0.0,0.0,-999.0
2018,3,11,20,0.0,0.0,-999.0
2018,3,11,21,0.0,0.0,-999.0
2018,3,11,22,0.0,0.0,-999.0
2018,3,11,23,0.0,0.0,-999.0
2018,3,12,0,0.0,0.0,-999.0
2018,3,12,1,0.0,0.0,-999.0
2018,3,12,2,0.0,0.0,-999.0
2018,3,12,3,0.0,0.0,-999.0
2018,3,12,4,0.0,0.0,-999.0
2018,3,12,5,0.0,0.0,-999.0
2018,3,12,6,6.91,5.02,89.2
2018,3,12,7,128.16,154.2,77.63
2018,3,12,8,362.33,410.17,62.72
2018,3,12,9,603.68,650.77,47.85
2018,3,12,10,681.66,844.42,33.07
2018,3,12,11,767.55,972.88,18.62
2018,3,12,12,783.3,1022.1,6.96
2018,3,12,13,869.64,994.62,14.11
2018,3,12,14,858.6,889.27,28.27
2018,3,12,15,488.28,715.62,42.98
2018,3,12,16,277.2,489.15,57.83
2018,3,12,17,118.62,234.6,72.73
2018,3,12,18,17.84,25.25,86.77
2018,3,12,19,0.0,0.0,-999.0
2018,3,12,20,0.0,0.0,-999.0
2018,3,12,21,0.0,0.0,-999.0
2018,3,12,22,0.0,0.0,-999.0
2018,3,12,23,0.0,0.0,-999.0
2018,3,13,0,0.0,0.0,-999.0
2018,3,13,1,0.0,0.0,-999.0
2018,3,13,2,0.0,0.0,-999.0
2018,3,13,3,0.0,0.0,-999.0
2018,3,13,4,0.0,0.0,-999.0
2018,3,13,5,0.0,0.0,-999.0
2018,3,13,6,7.12,5.25,89.16
2018,3,13,7,135.6,155.9,77.55
2018,3,13,8,376.98,412.02,62.63
2018,3,13,9,598.9,652.73,47.75
2018,3,13,10,793.27,846.62,32.95
2018,3,13,11,899.33,975.55,18.46
2018,3,13,12,869.52,1013.6,6.67
2018,3,13,13,788.92,985.35,14.05
2018,3,13,14,679.06,879.73,28.27
2018,3,13,15,488.22,702.12,43.01
2018,3,13,16,298.24,471.88,57.87
2018,3,13,17,129.4,217.48,72.78
2018,3,13,18,20.99,22.95,86.81
2018,3,13,19,0.0,0.0,-999.0
2018,3,13,20,0.0,0.0,-999.0
2018,3,13,21,0.0,0.0,-999.0
2018,3,13,22,0.0,0.0,-999.0
2018,3,13,23,0.0,0.0,-999.0
2018,3,14,0,0.0,0.0,-999.0
2018,3,14,1,0.0,0.0,-999.0
2018,3,14,2,0.0,0.0,-999.0
2018,3,14,3,0.0,0.0,-999.0
2018,3,14,4,0.0,0.0,-999.0
2018,3,14,5,0.0,0.0,-999.0
2018,3,14,6,7.15,5.58,89.14
2018,3,14,7,137.93,161.7,77.47
2018,3,14,8,388.57,423.23,62.55
2018,3,14,9,614.38,666.8,47.65
2018,3,14,10,830.07,863.33,32.84
2018,3,14,11,928.33,993.12,18.3
2018,3,14,12,927.87,1039.33,6.39
2018,3,14,13,911.01,1011.95,13.98
2018,3,14,14,852.69,906.12,28.27
2018,3,14,15,631.3,730.4,43.04
2018,3,14,16,413.61,500.4,57.91
2018,3,14,17,196.79,243.48,72.83
2018,3,14,18,25.97,26.52,86.84
2018,3,14,19,0.0,0.0,-999.0
2018,3,14,20,0.0,0.0,-999.0
2018,3,14,21,0.0,0.0,-999.0
2018,3,14,22,0.0,0.0,-999.0
2018,3,14,23,0.0,0.0,-999.0
2018,3,15,0,0.0,0.0,-999.0
2018,3,15,1,0.0,0.0,-999.0
2018,3,15,2,0.0,0.0,-999.0
2018,3,15,3,0.0,0.0,-999.0
2018,3,15,4,0.0,0.0,-999.0
2018,3,15,5,0.0,0.0,-999.0
2018,3,15,6,7.29,5.85,89.11
2018,3,15,7,122.33,164.05,77.38
2018,3,15,8,338.72,422.6,62.45
2018,3,15,9,537.05,662.1,47.55
2018,3,15,10,668.27,855.0,32.73
2018,3,15,11,788.59,982.6,18.16
2018,3,15,12,823.94,1022.17,6.12
2018,3,15,13,748.47,994.52,13.94
2018,3,15,14,678.86,889.12,28.29
2018,3,15,15,541.25,714.67,43.08
2018,3,15,16,352.52,487.7,57.96
2018,3,15,17,150.52,232.95,72.88
2018,3,15,18,23.98,24.48,86.88
2018,3,15,19,0.0,0.0,-999.0
2018,3,15,20,0.0,0.0,-999.0
2018,3,15,21,0.0,0.0,-999.0
2018,3,15,22,0.0,0.0,-999.0
2018,3,15,23,0.0,0.0,-999.0
2018,3,16,0,0.0,0.0,-999.0
2018,3,16,1,0.0,0.0,-999.0
2018,3,16,2,0.0,0.0,-999.0
2018,3,16,3,0.0,0.0,-999.0
2018,3,16,4,0.0,0.0,-999.0
2018,3,16,5,0.0,0.0,-999.0
2018,3,16,6,6.76,5.92,89.09
2018,3,16,7,101.33,162.23,77.3
2018,3,16,8,292.59,421.38,62.37
2018,3,16,9,493.72,662.65,47.46
2018,3,16,10,685.96,857.83,32.62
2018,3,16,11,798.16,986.83,18.02
2018,3,16,12,765.14,1024.75,5.86
2018,3,16,13,748.85,996.98,13.91
2018,3,16,14,707.84,890.55,28.31
2018,3,16,15,518.1,713.25,43.12
2018,3,16,16,347.84,483.83,58.01
2018,3,16,17,155.52,227.5,72.94
2018,3,16,18,22.35,23.12,86.92
2018,3,16,19,0.0,0.0,-999.0
2018,3,16,20,0.0,0.0,-999.0
2018,3,16,21,0.0,0.0,-999.0
2018,3,16,22,0.0,0.0,-999.0
2018,3,16,23,0.0,0.0,-999.0
2018,3,17,0,0.0,0.0,-999.0
2018,3,17,1,0.0,0.0,-999.0
2018,3,17,2,0.0,0.0,-999.0
2018,3,17,3,0.0,0.0,-999.0
2018,3,17,4,0.0,0.0,-999.0
2018,3,17,5,0.0,0.0,-999.0
2018,3,17,6,7.48,5.9,89.05
2018,3,17,7,106.3,159.3,77.22
2018,3,17,8,319.8,416.17,62.27
2018,3,17,9,494.05,656.67,47.36
2018,3,17,10,705.61,850.02,32.51
2018,3,17,11,753.17,976.77,17.88
2018,3,17,12,762.09,1020.15,5.62
2018,3,17,13,718.05,990.35,13.88
2018,3,17,14,717.66,883.42,28.34
2018,3,17,15,621.5,707.38,43.16
2018,3,17,16,412.18,478.45,58.06
2018,3,17,17,184.66,223.77,73.0
2018,3,17,18,24.89,22.2,86.96
2018,3,17,19,0.0,0.0,-999.0
2018,3,17,20,0.0,0.0,-999.0
2018,3,17,21,0.0,0.0,-999.0
2018,3,17,22,0.0,0.0,-999.0
2018,3,17,23,0.0,0.0,-999.0
2018,3,18,0,0.0,0.0,-999.0
2018,3,18,1,0.0,0.0,-999.0
2018,3,18,2,0.0,0.0,-999.0
2018,3,18,3,0.0,0.0,-999.0
2018,3,18,4,0.0,0.0,-999.0
2018,3,18,5,0.0,0.0,-999.0
2018,3,18,6,7.22,5.98,89.02
2018,3,18,7,118.23,158.73,77.13
2018,3,18,8,334.23,415.33,62.19
2018,3,18,9,552.85,655.0,47.27
2018,3,18,10,742.77,847.05,32.41
2018,3,18,11,774.59,973.67,17.75
2018,3,18,12,792.59,1018.02,5.41
2018,3,18,13,714.52,988.67,13.88
2018,3,18,14,670.74,880.95,28.38
2018,3,18,15,446.16,704.88,43.21
2018,3,18,16,276.89,476.15,58.12
2018,3,18,17,122.73,221.95,73.05
2018,3,18,18,16.63,21.85,87.0
2018,3,18,19,0.0,0.0,-999.0
2018,3,18,20,0.0,0.0,-999.0
2018,3,18,21,0.0,0.0,-999.0
2018,3,18,22,0.0,0.0,-999.0
2018,3,18,23,0.0,0.0,-999.0
2018,3,19,0,0.0,0.0,-999.0
2018,3,19,1,0.0,0.0,-999.0
2018,3,19,2,0.0,0.0,-999.0
2018,3,19,3,0.0,0.0,-999.0
2018,3,19,4,0.0,0.0,-999.0
2018,3,19,5,0.0,0.0,-999.0
2018,3,19,6,7.52,6.0,88.99
2018,3,19,7,136.34,152.12,77.05
2018,3,19,8,370.63,405.9,62.1
2018,3,19,9,568.24,646.17,47.18
2018,3,19,10,752.23,837.62,32.3
2018,3,19,11,894.98,962.4,17.63
2018,3,19,12,850.71,1024.98,5.2
2018,3,19,13,814.71,994.17,13.88
2018,3,19,14,653.91,886.7,28.41
2018,3,19,15,461.57,711.08,43.26
2018,3,19,16,326.69,483.23,58.17
2018,3,19,17,137.46,228.6,73.12
2018,3,19,18,19.32,22.85,87.04
2018,3,19,19,0.0,0.0,-999.0
2018,3,19,20,0.0,0.0,-999.0
2018,3,19,21,0.0,0.0,-999.0
2018,3,19,22,0.0,0.0,-999.0
2018,3,19,23,0.0,0.0,-999.0
2018,3,20,0,0.0,0.0,-999.0
2018,3,20,1,0.0,0.0,-999.0
2018,3,20,2,0.0,0.0,-999.0
2018,3,20,3,0.0,0.0,-999.0
2018,3,20,4,0.0,0.0,-999.0
2018,3,20,5,0.0,0.0,-999.0
2018,3,20,6,7.94,6.48,88.96
2018,3,20,7,131.98,161.58,76.96
2018,3,20,8,362.89,415.6,62.02
2018,3,20,9,543.32,653.9,47.09
2018,3,20,10,643.18,845.52,32.21
2018,3,20,11,795.95,971.83,17.52
2018,3,20,12,734.91,998.75,5.03
2018,3,20,13,695.7,968.67,13.89
2018,3,20,14,604.63,860.5,28.46
2018,3,20,15,536.29,682.9,43.31
2018,3,20,16,373.13,454.2,58.23
2018,3,20,17,159.8,205.0,73.18
2018,3,20,18,21.51,19.6,87.08
2018,3,20,19,0.0,0.0,-999.0
2018,3,20,20,0.0,0.0,-999.0
2018,3,20,21,0.0,0.0,-999.0
2018,3,20,22,0.0,0.0,-999.0
2018,3,20,23,0.0,0.0,-999.0
2018,3,21,0,0.0,0.0,-999.0
2018,3,21,1,0.0,0.0,-999.0
2018,3,21,2,0.0,0.0,-999.0
2018,3,21,3,0.0,0.0,-999.0
2018,3,21,4,0.0,0.0,-999.0
2018,3,21,5,0.0,0.0,-999.0
2018,3,21,6,8.13,6.62,88.93
2018,3,21,7,128.83,160.65,76.88
2018,3,21,8,327.17,415.38,61.93
2018,3,21,9,596.7,653.58,47.0
2018,3,21,10,774.55,843.75,32.12
2018,3,21,11,927.16,968.92,17.41
2018,3,21,12,923.76,1018.65,4.88
2018,3,21,13,846.85,990.88,13.92
2018,3,21,14,760.51,885.35,28.52
2018,3,21,15,492.02,709.67,43.38
2018,3,21,16,305.37,481.23,58.3
2018,3,21,17,136.49,226.02,73.24
2018,3,21,18,15.73,21.85,87.12
2018,3,21,19,0.0,0.0,-999.0
2018,3,21,20,0.0,0.0,-999.0
2018,3,21,21,0.0,0.0,-999.0
2018,3,21,22,0.0,0.0,-999.0
2018,3,21,23,0.0,0.0,-999.0
2018,3,22,0,0.0,0.0,-999.0
2018,3,22,1,0.0,0.0,-999.0
2018,3,22,2,0.0,0.0,-999.0
2018,3,22,3,0.0,0.0,-999.0
2018,3,22,4,0.0,0.0,-999.0
2018,3,22,5,0.0,0.0,-999.0
2018,3,22,6,8.55,6.95,88.9
2018,3,22,7,143.56,165.67,76.8
2018,3,22,8,381.63,419.62,61.84
2018,3,22,9,541.06,655.52,46.91
2018,3,22,10,728.1,844.67,32.03
2018,3,22,11,823.34,969.08,17.31
2018,3,22,12,801.34,1004.58,4.77
2018,3,22,13,795.95,975.05,13.96
2018,3,22,14,540.41,868.25,28.57
2018,3,22,15,246.29,692.0,43.44
2018,3,22,16,229.01,464.15,58.36
2018,3,22,17,97.83,212.12,73.3
2018,3,22,18,16.62,19.8,87.16
2018,3,22,19,0.0,0.0,-999.0
2018,3,22,20,0.0,0.0,-999.0
2018,3,22,21,0.0,0.0,-999.0
2018,3,22,22,0.0,0.0,-999.0
2018,3,22,23,0.0,0.0,-999.0
2018,3,23,0,0.0,0.0,-999.0
2018,3,23,1,0.0,0.0,-999.0
2018,3,23,2,0.0,0.0,-999.0
2018,3,23,3,0.0,0.0,-999.0
2018,3,23,4,0.0,0.0,-999.0
2018,3,23,5,0.0,0.0,-999.0
2018,3,23,6,6.72,6.9,88.87
2018,3,23,7,90.52,160.05,76.71
2018,3,23,8,230.84,412.6,61.77
2018,3,23,9,398.12,650.83,46.83
2018,3,23,10,406.42,840.6,31.95
2018,3,23,11,556.38,964.8,17.22
2018,3,23,12,513.96,1003.15,4.68
2018,3,23,13,569.66,972.85,14.01
2018,3,23,14,548.81,865.17,28.63
2018,3,23,15,396.49,689.48,43.5
2018,3,23,16,245.77,461.05,58.42
2018,3,23,17,97.31,210.67,73.37
2018,3,23,18,16.55,19.48,87.2
2018,3,23,19,0.0,0.0,-999.0
2018,3,23,20,0.0,0.0,-999.0
2018,3,23,21,0.0,0.0,-999.0
2018,3,23,22,0.0,0.0,-999.0
2018,3,23,23,0.0,0.0,-999.0
2018,3,24,0,0.0,0.0,-999.0
2018,3,24,1,0.0,0.0,-999.0
2018,3,24,2,0.0,0.0,-999.0
2018,3,24,3,0.0,0.0,-999.0
2018,3,24,4,0.0,0.0,-999.0
2018,3,24,5,0.0,0.0,-999.0
2018,3,24,6,8.57,7.0,88.84
2018,3,24,7,145.65,161.33,76.62
2018,3,24,8,350.89,414.0,61.68
2018,3,24,9,616.8,650.6,46.75
2018,3,24,10,795.46,841.08,31.86
2018,3,24,11,780.47,965.55,17.14
2018,3,24,12,816.68,1012.77,4.62
2018,3,24,13,734.25,981.85,14.07
2018,3,24,14,675.2,874.02,28.7
2018,3,24,15,540.41,698.38,43.57
2018,3,24,16,307.8,470.27,58.49
2018,3,24,17,127.79,217.4,73.44
2018,3,24,18,18.4,20.05,87.23
2018,3,24,19,0.0,0.0,-999.0
2018,3,24,20,0.0,0.0,-999.0
2018,3,24,21,0.0,0.0,-999.0
2018,3,24,22,0.0,0.0,-999.0
2018,3,24,23,0.0,0.0,-999.0
2018,3,25,0,0.0,0.0,-999.0
2018,3,25,1,0.0,0.0,-999.0
2018,3,25,2,0.0,0.0,-999.0
2018,3,25,3,0.0,0.0,-999.0
2018,3,25,4,0.0,0.0,-999.0
2018,3,25,5,0.0,0.0,-999.0
2018,3,25,6,8.91,7.9,88.8
2018,3,25,7,126.12,174.98,76.55
2018,3,25,8,357.02,430.9,61.6
2018,3,25,9,536.29,666.4,46.67
2018,3,25,10,753.48,854.2,31.78
2018,3,25,11,850.02,977.08,17.06
2018,3,25,12,805.88,1022.0,4.6
2018,3,25,13,734.76,990.92,14.14
2018,3,25,14,568.48,883.17,28.77
2018,3,25,15,520.99,706.5,43.64
2018,3,25,16,429.25,479.95,58.56
2018,3,25,17,163.22,225.92,73.51
